%time,CO2air,co2_dos
43867.33333,681,0.0039
43867.33681,639,0.003
43867.34028,644,0.0021
43867.34375,608,0.0013
43867.34722,645,0.0009
43867.35069,611,0.0005
43867.35417,634,0.0001
43867.35764,648,0.0005
43867.36111,617,0.0009
43867.36458,630,0.0014
43867.36806,665,0.0014
43867.37153,643,0.0015
43867.375,647,0.0016
43867.37847,625,0.0015
43867.38194,598,0.0014
43867.38542,630,0.0012
43867.38889,658,0.0014
43867.39236,656,0.0016
43867.39583,604,0.0017
43867.39931,641,0.0014
43867.40278,597,0.0011
43867.40625,622,0.0007
43867.40972,612,0.001
43867.41319,600,0.0012
43867.41667,611,0.0015
43867.42014,624,0.0019
43867.42361,679,0.0024
43867.42708,626,0.0028
43867.43056,605,0.0023
43867.43403,619,0.0017
43867.4375,593,0.0011
43867.44097,622,0.0022
43867.44444,691,0.0033
43867.44792,672,0.0044
43867.45139,620,0.003
43867.45486,609,0.0016
43867.45833,601,0.0002
43867.46181,640,0.0013
43867.46528,688,0.0024
43867.46875,642,0.0035
43867.47222,590,0.0034
43867.47569,584,0.0033
43867.47917,646,0.0032
43867.48264,705,0.0041
43867.48611,716,0.005
43867.48958,722,0.006
43867.49306,692,0.004
43867.49653,619,0.002
43867.5,603,0
43867.50347,593,0.0004
43867.50694,589,0.0009
43867.51042,580,0.0013
43867.51389,627,0.0024
43867.51736,622,0.0036
43867.52083,599,0.0047
43867.52431,589,0.0034
43867.52778,551,0.0021
43867.53125,517,0.0008
43867.53472,509,0.0027
43867.53819,515,0.0046
43867.54167,566,0.0066
43867.54514,649,0.0076
43867.54861,775,0.0087
43867.55208,863,0.0097
43867.55556,898,0.0097
43867.55903,909,0.0097
43867.5625,885,0.0097
43867.56597,862,0.0086
43867.56944,860,0.0074
43867.57292,852,0.0063
43867.57639,822,0.0042
43867.57986,782,0.0021
43867.58333,767,0
43867.58681,710,0
43867.59028,695,0
43867.59375,657,0
43867.59722,598,0
43867.60069,575,0
43867.60417,547,0
43867.60764,539,0.0007
43867.61111,545,0.0014
43867.61458,579,0.0021
43867.61806,609,0.0047
43867.62153,725,0.0072
43867.625,786,0.0097
43867.62847,826,0.0097
43867.63194,852,0.0097
43867.63542,923,0.0097
43867.63889,918,0.0087
43867.64236,904,0.0077
43867.64583,893,0.0067
43867.64931,890,0.0048
43867.65278,860,0.0028
43867.65625,860,0.0008
43867.65972,826,0.0009
43867.66319,807,0.001
43867.66667,795,0.0011
43867.67014,791,0.0012
43867.67361,786,0.0012
43867.67708,765,0.0012
43867.68056,753,0.0009
43867.68403,754,0.0006
43867.6875,722,0.0003
43867.69097,705,0.0003
43867.69444,702,0.0004
43867.69792,680,0.0004
43867.70139,673,0.0003
43867.70486,658,0.0001
43867.70833,614,0
43867.71181,601,0
43867.71528,606,0
43867.71875,592,0
43867.72222,580,0
43867.72569,579,0
43867.72917,562,0
43867.73264,599,0
43867.73611,564,0
43867.73958,589,0
43867.74306,544,0
43867.74653,552,0
43867.75,540,0
43867.75347,536,0
43867.75694,525,0
43867.76042,542,0
43867.76389,521,0
43867.76736,520,0
43867.77083,519,0
43867.77431,527,0.0004
43867.77778,529,0.0007
43867.78125,544,0.0011
43867.78472,540,0.0011
43867.78819,539,0.0011
43867.79167,526,0.0011
43867.79514,564,0.0007
43867.79861,535,0.0004
43867.80208,579,0
43867.80556,540,0
43867.80903,577,0
43867.8125,581,0
43867.81597,579,0
43867.81944,583,0
43867.82292,581,0
43867.82639,585,0
43867.82986,578,0
43867.83333,560,0
43867.83681,595,0
43867.84028,610,0
43867.84375,589,0
43867.84722,576,0
43867.85069,600,0
43867.85417,567,0
43867.85764,616,0
43867.86111,605,0
43867.86458,584,0
43867.86806,574,0
43867.87153,619,0
43867.875,625,0
43867.87847,625,0
43867.88194,629,0
43867.88542,633,0
43867.88889,634,0
43867.89236,636,0
43867.89583,631,0
43867.89931,633,0
43867.90278,606,0
43867.90625,641,0
43867.90972,611,0
43867.91319,632,0
43867.91667,645,0
43867.92014,625,0
43867.92361,603,0
43867.92708,639,0
43867.93056,636,0
43867.93403,617,0
43867.9375,647,0
43867.94097,643,0
43867.94444,613,0
43867.94792,663,0
43867.95139,662,0
43867.95486,661,0
43867.95833,658,0
43867.96181,670,0
43867.96528,673,0
43867.96875,634,0
43867.97222,667,0
43867.97569,669,0
43867.97917,677,0
43867.98264,646,0
43867.98611,678,0
43867.98958,647,0
43867.99306,662,0
43867.99653,683,0
43868,689,0
43868.00347,633,0.0015
43868.00694,663,0.0029
43868.01042,645,0.0044
43868.01389,629,0.003
43868.01736,622,0.0017
43868.02083,581,0.0003
43868.02431,620,0.0002
43868.02778,637,0.0001
43868.03125,628,0
43868.03472,596,0.0001
43868.03819,669,0.0002
43868.04167,625,0.0003
43868.04514,627,0.0003
43868.04861,622,0.0002
43868.05208,587,0.0002
43868.05556,622,0.0019
43868.05903,709,0.0035
43868.0625,688,0.0051
43868.06597,669,0.0036
43868.06944,661,0.0021
43868.07292,650,0.0006
43868.07639,605,0.0004
43868.07986,636,0.0003
43868.08333,631,0.0001
43868.08681,622,0.0004
43868.09028,638,0.0008
43868.09375,589,0.0011
43868.09722,650,0.001
43868.10069,595,0.0008
43868.10417,603,0.0007
43868.10764,623,0.002
43868.11111,695,0.0033
43868.11458,675,0.0045
43868.11806,642,0.0036
43868.12153,655,0.0026
43868.125,645,0.0017
43868.12847,652,0.0013
43868.13194,633,0.0009
43868.13542,640,0.0006
43868.13889,633,0.0004
43868.14236,634,0.0002
43868.14583,591,0.0001
43868.14931,584,0.0018
43868.15278,650,0.0036
43868.15625,725,0.0054
43868.15972,711,0.0044
43868.16319,708,0.0034
43868.16667,689,0.0024
43868.17014,666,0.0016
43868.17361,657,0.0008
43868.17708,622,0
43868.18056,652,0
43868.18403,633,0
43868.1875,630,0
43868.19097,617,0.0001
43868.19444,658,0.0002
43868.19792,631,0.0004
43868.20139,609,0.0007
43868.20486,622,0.001
43868.20833,636,0.0013
43868.21181,644,0.0014
43868.21528,579,0.0014
43868.21875,622,0.0014
43868.22222,695,0.0021
43868.22569,658,0.0029
43868.22917,665,0.0036
43868.23264,666,0.0026
43868.23611,645,0.0017
43868.23958,641,0.0007
43868.24306,593,0.0014
43868.24653,637,0.002
43868.25,672,0.0026
43868.25347,675,0.002
43868.25694,661,0.0013
43868.26042,620,0.0006
43868.26389,608,0.0007
43868.26736,638,0.0008
43868.27083,592,0.0009
43868.27431,622,0.0013
43868.27778,670,0.0018
43868.28125,637,0.0022
43868.28472,612,0.002
43868.28819,636,0.0018
43868.29167,643,0.0016
43868.29514,629,0.0015
43868.29861,633,0.0014
43868.30208,645,0.0013
43868.30556,610,0.0016
43868.30903,642,0.0018
43868.3125,615,0.002
43868.31597,673,0.0018
43868.31944,620,0.0015
43868.32292,635,0.0013
43868.32639,632,0.0013
43868.32986,631,0.0014
43868.33333,616,0.0014
43868.33681,629,0.0022
43868.34028,639,0.003
43868.34375,688,0.0038
43868.34722,683,0.0031
43868.35069,686,0.0024
43868.35417,626,0.0017
43868.35764,624,0.0016
43868.36111,649,0.0014
43868.36458,617,0.0013
43868.36806,661,0.0014
43868.37153,601,0.0014
43868.375,656,0.0015
43868.37847,663,0.0015
43868.38194,653,0.0015
43868.38542,652,0.0016
43868.38889,607,0.0011
43868.39236,590,0.0007
43868.39583,638,0.0003
43868.39931,599,0.0008
43868.40278,598,0.0014
43868.40625,607,0.0019
43868.40972,656,0.002
43868.41319,662,0.002
43868.41667,598,0.002
43868.42014,616,0.0019
43868.42361,641,0.0018
43868.42708,592,0.0017
43868.43056,591,0.0022
43868.43403,667,0.0027
43868.4375,620,0.0032
43868.44097,614,0.0027
43868.44444,588,0.0022
43868.44792,620,0.0017
43868.45139,621,0.0022
43868.45486,665,0.0028
43868.45833,617,0.0033
43868.46181,625,0.0029
43868.46528,610,0.0026
43868.46875,601,0.0023
43868.47222,606,0.003
43868.47569,594,0.0037
43868.47917,604,0.0044
43868.48264,688,0.0053
43868.48611,714,0.0061
43868.48958,711,0.007
43868.49306,701,0.0054
43868.49653,685,0.0038
43868.5,672,0.0022
43868.50347,672,0.0018
43868.50694,611,0.0014
43868.51042,610,0.001
43868.51389,607,0.0018
43868.51736,636,0.0026
43868.52083,582,0.0034
43868.52431,580,0.0041
43868.52778,625,0.0049
43868.53125,652,0.0057
43868.53472,639,0.0045
43868.53819,612,0.0034
43868.54167,584,0.0022
43868.54514,565,0.0031
43868.54861,573,0.0039
43868.55208,603,0.0047
43868.55556,644,0.0063
43868.55903,694,0.008
43868.5625,742,0.0096
43868.56597,783,0.0085
43868.56944,778,0.0073
43868.57292,749,0.0061
43868.57639,742,0.0045
43868.57986,730,0.0028
43868.58333,705,0.0012
43868.58681,657,0.0012
43868.59028,641,0.0012
43868.59375,627,0.0013
43868.59722,605,0.0017
43868.60069,573,0.0021
43868.60417,581,0.0026
43868.60764,592,0.0044
43868.61111,619,0.0063
43868.61458,691,0.0081
43868.61806,680,0.0076
43868.62153,713,0.007
43868.625,684,0.0064
43868.62847,722,0.0055
43868.63194,673,0.0045
43868.63542,718,0.0035
43868.63889,692,0.0037
43868.64236,706,0.0039
43868.64583,694,0.0041
43868.64931,679,0.0031
43868.65278,664,0.0022
43868.65625,625,0.0012
43868.65972,614,0.0018
43868.66319,601,0.0024
43868.66667,638,0.003
43868.67014,590,0.0032
43868.67361,599,0.0034
43868.67708,636,0.0036
43868.68056,611,0.0034
43868.68403,609,0.0033
43868.6875,607,0.0032
43868.69097,612,0.0042
43868.69444,675,0.0053
43868.69792,696,0.0063
43868.70139,648,0.0051
43868.70486,669,0.0038
43868.70833,675,0.0026
43868.71181,621,0.0021
43868.71528,659,0.0017
43868.71875,611,0.0012
43868.72222,611,0.0008
43868.72569,603,0.0004
43868.72917,594,0
43868.73264,584,0
43868.73611,596,0
43868.73958,587,0
43868.74306,580,0
43868.74653,585,0
43868.75,572,0
43868.75347,546,0
43868.75694,525,0
43868.76042,514,0
43868.76389,507,0
43868.76736,500,0
43868.77083,521,0
43868.77431,506,0.0002
43868.77778,525,0.0005
43868.78125,521,0.0007
43868.78472,537,0.0008
43868.78819,535,0.001
43868.79167,517,0.0011
43868.79514,543,0.0007
43868.79861,528,0.0004
43868.80208,532,0
43868.80556,565,0
43868.80903,567,0
43868.8125,534,0
43868.81597,575,0
43868.81944,579,0
43868.82292,579,0
43868.82639,577,0
43868.82986,576,0
43868.83333,587,0
43868.83681,556,0
43868.84028,615,0
43868.84375,585,0
43868.84722,595,0
43868.85069,598,0
43868.85417,605,0
43868.85764,567,0
43868.86111,615,0
43868.86458,603,0
43868.86806,631,0
43868.87153,582,0
43868.875,615,0
43868.87847,606,0
43868.88194,622,0
43868.88542,635,0
43868.88889,638,0
43868.89236,607,0
43868.89583,631,0
43868.89931,638,0
43868.90278,642,0
43868.90625,635,0
43868.90972,608,0
43868.91319,619,0
43868.91667,629,0
43868.92014,657,0
43868.92361,664,0
43868.92708,649,0
43868.93056,656,0
43868.93403,646,0
43868.9375,656,0
43868.94097,649,0
43868.94444,620,0
43868.94792,641,0
43868.95139,654,0
43868.95486,667,0
43868.95833,664,0
43868.96181,672,0
43868.96528,626,0
43868.96875,670,0
43868.97222,656,0
43868.97569,670,0
43868.97917,672,0
43868.98264,675,0
43868.98611,631,0
43868.98958,667,0
43868.99306,673,0
43868.99653,676,0
43869,677,0
43869.00347,675,0.0015
43869.00694,625,0.003
43869.01042,609,0.0045
43869.01389,645,0.0033
43869.01736,616,0.0022
43869.02083,614,0.001
43869.02431,620,0.0011
43869.02778,584,0.0012
43869.03125,633,0.0012
43869.03472,686,0.001
43869.03819,663,0.0009
43869.04167,653,0.0007
43869.04514,606,0.0011
43869.04861,611,0.0015
43869.05208,638,0.0019
43869.05556,698,0.0019
43869.05903,686,0.0018
43869.0625,616,0.0017
43869.06597,640,0.0015
43869.06944,636,0.0012
43869.07292,634,0.001
43869.07639,616,0.0011
43869.07986,623,0.0012
43869.08333,634,0.0013
43869.08681,617,0.0017
43869.09028,651,0.0022
43869.09375,675,0.0026
43869.09722,617,0.0022
43869.10069,621,0.0019
43869.10417,645,0.0016
43869.10764,644,0.0014
43869.11111,625,0.0011
43869.11458,627,0.0009
43869.11806,585,0.0017
43869.12153,639,0.0025
43869.125,690,0.0033
43869.12847,647,0.0026
43869.13194,643,0.0019
43869.13542,664,0.0012
43869.13889,596,0.0012
43869.14236,645,0.0012
43869.14583,589,0.0012
43869.14931,635,0.0016
43869.15278,641,0.002
43869.15625,664,0.0024
43869.15972,626,0.002
43869.16319,647,0.0017
43869.16667,643,0.0013
43869.17014,588,0.0014
43869.17361,627,0.0014
43869.17708,643,0.0015
43869.18056,600,0.0014
43869.18403,600,0.0013
43869.1875,594,0.0012
43869.19097,634,0.0025
43869.19444,709,0.0038
43869.19792,689,0.0051
43869.20139,653,0.0036
43869.20486,678,0.0022
43869.20833,616,0.0008
43869.21181,652,0.0006
43869.21528,604,0.0003
43869.21875,639,0.0001
43869.22222,599,0.0011
43869.22569,638,0.0021
43869.22917,695,0.003
43869.23264,651,0.0023
43869.23611,620,0.0016
43869.23958,617,0.0009
43869.24306,647,0.0012
43869.24653,644,0.0015
43869.25,634,0.0018
43869.25347,632,0.0018
43869.25694,584,0.0018
43869.26042,650,0.0018
43869.26389,678,0.002
43869.26736,669,0.0021
43869.27083,645,0.0022
43869.27431,635,0.002
43869.27778,645,0.0019
43869.28125,648,0.0017
43869.28472,638,0.0015
43869.28819,631,0.0014
43869.29167,625,0.0013
43869.29514,634,0.0015
43869.29861,642,0.0018
43869.30208,640,0.002
43869.30556,641,0.0018
43869.30903,645,0.0015
43869.3125,642,0.0013
43869.31597,588,0.0016
43869.31944,597,0.0019
43869.32292,667,0.0022
43869.32639,659,0.0018
43869.32986,599,0.0014
43869.33333,595,0.0011
43869.33681,664,0.0013
43869.34028,617,0.0015
43869.34375,640,0.0017
43869.34722,614,0.0018
43869.35069,640,0.0018
43869.35417,601,0.0019
43869.35764,642,0.002
43869.36111,629,0.0022
43869.36458,652,0.0023
43869.36806,653,0.0018
43869.37153,606,0.0012
43869.375,648,0.0007
43869.37847,591,0.0014
43869.38194,656,0.0022
43869.38542,642,0.0029
43869.38889,649,0.0022
43869.39236,601,0.0014
43869.39583,628,0.0006
43869.39931,609,0.0014
43869.40278,636,0.0022
43869.40625,664,0.003
43869.40972,649,0.0022
43869.41319,598,0.0013
43869.41667,626,0.0004
43869.42014,595,0.0013
43869.42361,652,0.0021
43869.42708,633,0.0029
43869.43056,616,0.0023
43869.43403,609,0.0017
43869.4375,597,0.0011
43869.44097,598,0.002
43869.44444,642,0.003
43869.44792,679,0.004
43869.45139,620,0.0028
43869.45486,624,0.0017
43869.45833,598,0.0006
43869.46181,600,0.0013
43869.46528,638,0.002
43869.46875,634,0.0026
43869.47222,595,0.0027
43869.47569,605,0.0027
43869.47917,674,0.0027
43869.48264,615,0.0025
43869.48611,603,0.0023
43869.48958,606,0.0022
43869.49306,670,0.0021
43869.49653,653,0.0021
43869.5,609,0.002
43869.50347,595,0.002
43869.50694,613,0.002
43869.51042,615,0.002
43869.51389,600,0.0022
43869.51736,606,0.0025
43869.52083,580,0.0027
43869.52431,670,0.0025
43869.52778,619,0.0023
43869.53125,616,0.0022
43869.53472,600,0.0023
43869.53819,603,0.0024
43869.54167,593,0.0025
43869.54514,649,0.0022
43869.54861,597,0.002
43869.55208,642,0.0017
43869.55556,613,0.0016
43869.55903,609,0.0015
43869.5625,588,0.0015
43869.56597,645,0.002
43869.56944,658,0.0025
43869.57292,680,0.003
43869.57639,620,0.002
43869.57986,603,0.001
43869.58333,598,0.0001
43869.58681,601,0.0012
43869.59028,645,0.0023
43869.59375,680,0.0034
43869.59722,672,0.0024
43869.60069,654,0.0014
43869.60417,611,0.0004
43869.60764,609,0.0011
43869.61111,612,0.0017
43869.61458,665,0.0024
43869.61806,679,0.0016
43869.62153,608,0.0009
43869.625,603,0.0001
43869.62847,591,0.0011
43869.63194,642,0.0021
43869.63542,675,0.0031
43869.63889,664,0.0021
43869.64236,614,0.0011
43869.64583,603,0.0001
43869.64931,590,0.0006
43869.65278,601,0.001
43869.65625,629,0.0015
43869.65972,652,0.0012
43869.66319,598,0.0009
43869.66667,601,0.0006
43869.67014,599,0.0011
43869.67361,593,0.0016
43869.67708,596,0.0021
43869.68056,681,0.0026
43869.68403,673,0.0032
43869.6875,680,0.0037
43869.69097,677,0.0029
43869.69444,658,0.0021
43869.69792,683,0.0013
43869.70139,647,0.0012
43869.70486,658,0.0011
43869.70833,646,0.001
43869.71181,651,0.0008
43869.71528,655,0.0006
43869.71875,622,0.0004
43869.72222,601,0.0003
43869.72569,617,0.0001
43869.72917,583,0
43869.73264,584,0
43869.73611,590,0
43869.73958,564,0
43869.74306,603,0
43869.74653,562,0
43869.75,544,0
43869.75347,522,0
43869.75694,508,0
43869.76042,500,0
43869.76389,500,0
43869.76736,492,0
43869.77083,497,0
43869.77431,489,0
43869.77778,500,0
43869.78125,507,0
43869.78472,522,0
43869.78819,498,0.0001
43869.79167,530,0.0001
43869.79514,486,0.0001
43869.79861,514,0
43869.80208,498,0
43869.80556,510,0
43869.80903,510,0
43869.8125,500,0
43869.81597,515,0
43869.81944,527,0
43869.82292,503,0
43869.82639,507,0
43869.82986,510,0
43869.83333,498,0
43869.83681,517,0
43869.84028,535,0
43869.84375,520,0
43869.84722,512,0
43869.85069,522,0
43869.85417,555,0
43869.85764,525,0
43869.86111,531,0
43869.86458,514,0
43869.86806,524,0
43869.87153,562,0
43869.875,535,0
43869.87847,537,0
43869.88194,530,0
43869.88542,562,0
43869.88889,554,0
43869.89236,584,0
43869.89583,577,0
43869.89931,573,0
43869.90278,550,0
43869.90625,588,0
43869.90972,576,0
43869.91319,558,0
43869.91667,550,0
43869.92014,564,0
43869.92361,567,0
43869.92708,590,0
43869.93056,558,0
43869.93403,594,0
43869.9375,550,0
43869.94097,594,0
43869.94444,562,0
43869.94792,596,0
43869.95139,596,0
43869.95486,596,0
43869.95833,586,0
43869.96181,587,0
43869.96528,590,0
43869.96875,560,0
43869.97222,570,0
43869.97569,600,0
43869.97917,600,0
43869.98264,564,0
43869.98611,603,0
43869.98958,564,0
43869.99306,594,0
43869.99653,561,0
43870,605,0
43870.00347,597,0.0025
43870.00694,700,0.0051
43870.01042,647,0.0076
43870.01389,644,0.0055
43870.01736,579,0.0034
43870.02083,570,0.0012
43870.02431,567,0.0014
43870.02778,635,0.0015
43870.03125,686,0.0016
43870.03472,647,0.0011
43870.03819,622,0.0005
43870.04167,586,0
43870.04514,619,0.0002
43870.04861,641,0.0004
43870.05208,609,0.0006
43870.05556,613,0.0009
43870.05903,641,0.0011
43870.0625,582,0.0014
43870.06597,630,0.0014
43870.06944,606,0.0014
43870.07292,638,0.0015
43870.07639,598,0.0018
43870.07986,617,0.0022
43870.08333,586,0.0026
43870.08681,673,0.003
43870.09028,692,0.0035
43870.09375,686,0.004
43870.09722,625,0.0027
43870.10069,609,0.0015
43870.10417,622,0.0002
43870.10764,579,0.001
43870.11111,600,0.0018
43870.11458,630,0.0025
43870.11806,704,0.0032
43870.12153,710,0.0039
43870.125,694,0.0046
43870.12847,676,0.0032
43870.13194,651,0.0018
43870.13542,646,0.0004
43870.13889,637,0.0004
43870.14236,614,0.0004
43870.14583,634,0.0004
43870.14931,628,0.0009
43870.15278,639,0.0014
43870.15625,638,0.0019
43870.15972,635,0.0018
43870.16319,642,0.0016
43870.16667,589,0.0015
43870.17014,649,0.0017
43870.17361,612,0.002
43870.17708,643,0.0022
43870.18056,664,0.0023
43870.18403,678,0.0025
43870.1875,663,0.0026
43870.19097,628,0.0019
43870.19444,619,0.0012
43870.19792,630,0.0005
43870.20139,594,0.0011
43870.20486,616,0.0016
43870.20833,638,0.0021
43870.21181,637,0.0023
43870.21528,633,0.0024
43870.21875,663,0.0026
43870.22222,651,0.0019
43870.22569,652,0.0013
43870.22917,587,0.0006
43870.23264,585,0.0016
43870.23611,631,0.0026
43870.23958,669,0.0036
43870.24306,663,0.0028
43870.24653,647,0.0019
43870.25,616,0.0011
43870.25347,590,0.0016
43870.25694,576,0.0022
43870.26042,641,0.0027
43870.26389,710,0.0033
43870.26736,689,0.0038
43870.27083,709,0.0044
43870.27431,680,0.0031
43870.27778,637,0.0017
43870.28125,634,0.0004
43870.28472,649,0.0004
43870.28819,590,0.0003
43870.29167,631,0.0002
43870.29514,625,0.001
43870.29861,589,0.0017
43870.30208,672,0.0025
43870.30556,665,0.0022
43870.30903,658,0.002
43870.3125,636,0.0017
43870.31597,595,0.0017
43870.31944,578,0.0017
43870.32292,648,0.0017
43870.32639,648,0.0016
43870.32986,593,0.0016
43870.33333,626,0.0016
43870.33681,626,0.0018
43870.34028,595,0.0021
43870.34375,658,0.0023
43870.34722,629,0.0022
43870.35069,623,0.0021
43870.35417,631,0.002
43870.35764,625,0.0019
43870.36111,651,0.0017
43870.36458,601,0.0016
43870.36806,610,0.0017
43870.37153,649,0.0019
43870.375,635,0.0021
43870.37847,589,0.0023
43870.38194,653,0.0025
43870.38542,653,0.0026
43870.38889,603,0.0023
43870.39236,594,0.002
43870.39583,653,0.0017
43870.39931,614,0.0028
43870.40278,666,0.0039
43870.40625,686,0.005
43870.40972,670,0.004
43870.41319,674,0.0031
43870.41667,661,0.0022
43870.42014,647,0.0019
43870.42361,607,0.0016
43870.42708,610,0.0014
43870.43056,665,0.0021
43870.43403,669,0.0029
43870.4375,664,0.0037
43870.44097,653,0.0029
43870.44444,646,0.0022
43870.44792,609,0.0014
43870.45139,617,0.0019
43870.45486,654,0.0023
43870.45833,624,0.0027
43870.46181,614,0.0032
43870.46528,674,0.0037
43870.46875,673,0.0042
43870.47222,667,0.0035
43870.47569,664,0.0028
43870.47917,663,0.0021
43870.48264,615,0.0023
43870.48611,628,0.0025
43870.48958,657,0.0027
43870.49306,652,0.0022
43870.49653,605,0.0018
43870.5,589,0.0013
43870.50347,619,0.0021
43870.50694,642,0.003
43870.51042,621,0.0039
43870.51389,648,0.0031
43870.51736,598,0.0023
43870.52083,609,0.0015
43870.52431,574,0.0022
43870.52778,612,0.0029
43870.53125,630,0.0036
43870.53472,616,0.0035
43870.53819,613,0.0034
43870.54167,663,0.0033
43870.54514,615,0.0029
43870.54861,594,0.0025
43870.55208,591,0.0021
43870.55556,634,0.0024
43870.55903,614,0.0027
43870.5625,593,0.0031
43870.56597,634,0.0031
43870.56944,616,0.0032
43870.57292,617,0.0032
43870.57639,632,0.0029
43870.57986,589,0.0025
